Frequency (Hz)	Level (dB)
31783.007812	-144.309280
31826.074219	-145.234482
31869.140625	-146.129272
31912.207031	-146.983612
31955.273438	-147.922638
31998.339844	-148.698364
32041.406250	-149.415939
32084.472656	-149.919388
32127.539062	-150.257828
32170.605469	-151.914520
32213.671875	-152.308823
32256.738281	-152.920029
32299.804688	-153.543121
32342.871094	-154.417908
32385.937500	-154.769577
32429.003906	-155.544617
32472.070312	-155.767715
32515.136719	-156.670837
32558.203125	-156.874130
32601.269531	-156.885712
32644.335938	-156.648300
32687.402344	-158.098007
32730.468750	-158.186874
32773.535156	-158.462448
32816.601562	-157.429550
32859.667969	-158.394226
32902.734375	-158.209106
32945.800781	-157.271637
32988.867188	-156.990799
33031.933594	-156.818024
33075.000000	-156.280640
33118.066406	-155.515182
33161.132812	-154.328339
33204.199219	-153.531998
33247.265625	-152.560944
33290.332031	-151.444031
33333.398438	-150.334869
33376.464844	-148.998505
33419.531250	-147.494476
33462.597656	-145.997910
33505.664062	-144.508850
33548.730469	-142.758743
33591.796875	-140.997971
33634.863281	-139.076065
33677.929688	-136.964539
33720.996094	-134.717758
33764.062500	-132.237198
33807.128906	-129.473419
33850.195312	-126.413338
33893.261719	-122.930237
33936.328125	-118.906769
33979.394531	-114.144608
34022.460938	-108.277199
34065.527344	-100.606010
34108.593750	-89.289619
34151.660156	-61.127178
34194.726562	-53.460014
34237.792969	-57.926155
34280.859375	-85.311050
34323.925781	-98.202095
34366.992188	-106.476608
34410.058594	-112.666893
34453.125000	-117.627258
34496.191406	-121.773567
34539.257812	-125.329773
34582.324219	-128.470734
34625.390625	-131.269836
34668.457031	-133.762543
34711.523438	-136.060928
34754.589844	-138.146378
34797.656250	-140.095840
34840.722656	-141.500992
34883.789062	-143.340454
34926.855469	-145.156754
34969.921875	-146.649567
35012.988281	-148.138092
35056.054688	-149.185226
35099.121094	-150.658386
35142.187500	-151.717346
35185.253906	-152.909744
35228.320312	-153.859756
35271.386719	-155.188171
35314.453125	-156.003464
35357.519531	-156.689758
35400.585938	-156.615570
35443.652344	-157.672119
35486.718750	-159.624069
35529.785156	-159.566711
35572.851562	-159.516312
35615.917969	-161.548828
35658.984375	-162.186920
35702.050781	-162.576324
35745.117188	-162.074234
35788.183594	-163.316925
35831.250000	-163.775314
35874.316406	-163.616974
35917.382812	-163.251846
35960.449219	-163.626007
36003.515625	-164.751022
36046.582031	-163.700150
36089.648438	-163.090073
36132.714844	-163.003113
36175.781250	-163.941666
36218.847656	-161.339813
36261.914062	-161.145538
36304.980469	-162.187668
36348.046875	-161.632828
36391.113281	-160.631210
36434.179688	-159.939880
36477.246094	-159.104721
36520.312500	-158.472031
36563.378906	-157.515167
36606.445312	-157.263596
36649.511719	-155.975067
36692.578125	-155.099701
36735.644531	-153.569214
36778.710938	-152.165939
36821.777344	-152.391022
36864.843750	-150.854279
36907.910156	-149.698273
36950.976562	-148.180008
36994.042969	-147.007538
37037.109375	-145.574844
37080.175781	-144.033173
37123.242188	-142.427902
37166.308594	-140.760056
37209.375000	-138.945892
37252.441406	-136.952774
37295.507812	-134.795746
37338.574219	-132.488907
37381.640625	-129.924759
37424.707031	-127.083961
37467.773438	-123.865807
37510.839844	-120.211815
37553.906250	-115.938843
37596.972656	-110.805962
37640.039062	-104.341515
37683.105469	-95.559059
37726.171875	-81.242897
37769.238281	-61.704594
37812.304688	-59.207020
37855.371094	-69.304253
37898.437500	-90.528938
37941.503906	-100.992485
37984.570312	-108.279541
38027.636719	-113.919540
38070.703125	-118.536354
38113.769531	-122.437637
38156.835938	-125.839706
38199.902344	-128.847504
38242.968750	-131.538757
38286.035156	-133.980621
38329.101562	-136.185471
38372.167969	-138.268478
38415.234375	-140.130386
38458.300781	-141.947983
38501.367188	-143.533493
38544.433594	-145.157303
38587.500000	-146.654144
38630.566406	-147.972961
38673.632812	-149.102524
38716.699219	-150.557770
38759.765625	-151.746506
38802.832031	-152.907715
38845.898438	-153.797226
38888.964844	-154.935944
38932.031250	-156.084076
38975.097656	-156.543549
39018.164062	-157.444687
39061.230469	-158.309952
39104.296875	-159.840546
39147.363281	-160.551743
39190.429688	-160.948669
39233.496094	-162.251312
39276.562500	-162.468063
39319.628906	-163.283691
39362.695312	-163.570862
39405.761719	-164.220886
39448.828125	-164.564987
39491.894531	-164.191422
39534.960938	-161.728577
39578.027344	-162.044769
39621.093750	-166.674149
39664.160156	-164.554001
39707.226562	-164.760574
39750.292969	-165.656418
39793.359375	-166.697662
39836.425781	-166.120636
39879.492188	-165.134888
39922.558594	-166.044540
39965.625000	-165.644577
40008.691406	-164.873383
40051.757812	-163.911865
40094.824219	-163.656158
40137.890625	-163.744934
40180.957031	-162.486099
40224.023438	-160.984421
40267.089844	-160.628754
40310.156250	-159.861145
40353.222656	-155.678116
40396.289062	-154.363129
40439.355469	-156.040421
40482.421875	-155.525040
40525.488281	-154.222488
40568.554688	-153.059158
40611.621094	-151.616333
40654.687500	-150.121582
40697.753906	-148.642761
40740.820312	-146.856110
40783.886719	-145.174591
40826.953125	-143.254257
40870.019531	-141.125763
40913.085938	-138.997314
40956.152344	-136.538742
40999.218750	-133.857239
41042.285156	-130.837631
41085.351562	-127.459465
41128.417969	-123.568672
41171.484375	-118.974960
41214.550781	-113.361481
41257.617188	-106.118439
41300.683594	-95.751266
41343.750000	-75.073006
41386.816406	-64.647011
41429.882812	-66.903877
41472.949219	-85.778473
41516.015625	-100.299713
41559.082031	-109.147392
41602.148438	-115.642197
41645.214844	-120.799408
41688.281250	-125.086037
41731.347656	-128.747330
41774.414062	-131.948425
41817.480469	-134.826355
41860.546875	-137.405228
41903.613281	-139.739090
41946.679688	-141.874008
41989.746094	-143.964706
42032.812500	-145.724716
42075.878906	-147.272720
42118.945312	-149.111115
42162.011719	-150.548035
42205.078125	-151.999329
42248.144531	-152.345947
42291.210938	-147.614594
42334.277344	-149.974091
42377.343750	-156.952118
42420.410156	-157.943237
42463.476562	-158.721649
42506.542969	-159.796738
42549.609375	-161.228424
42592.675781	-162.024170
42635.742188	-161.536194
42678.808594	-163.233826
42721.875000	-164.442886
42764.941406	-164.750870
42808.007812	-165.557556
42851.074219	-165.872696
42894.140625	-167.492523
42937.207031	-167.402451
42980.273438	-166.064606
43023.339844	-166.888031
43066.406250	-169.901993
43109.472656	-162.609558
43152.539062	-159.623047
43195.605469	-165.712997
43238.671875	-170.985245
43281.738281	-170.839554
43324.804688	-168.095612
43367.871094	-167.444305
43410.937500	-170.825409
43454.003906	-169.701370
43497.070312	-169.273819
43540.136719	-171.123322
43583.203125	-171.503952
43626.269531	-168.432266
43669.335938	-163.132263
43712.402344	-165.064392
43755.468750	-170.743958
43798.535156	-166.850677
