Frequency (Hz)	Level (dB)
8839.379883	-45.528931
8850.146484	-45.301445
8860.913086	-45.461811
8871.679688	-45.623894
8882.446289	-45.482239
8893.212891	-45.734165
8903.979492	-45.675209
8914.746094	-45.704292
8925.512695	-45.429703
8936.279297	-45.566177
8947.045898	-45.469727
8957.812500	-45.531940
8968.579102	-45.684708
8979.345703	-45.798435
8990.112305	-45.819336
9000.878906	-45.592716
9011.645508	-45.793636
9022.412109	-45.644772
9033.178711	-45.679798
9043.945312	-45.671963
9054.711914	-45.805084
9065.478516	-45.867443
9076.245117	-46.003098
9087.011719	-46.396763
9097.778320	-45.964024
9108.544922	-45.718891
9119.311523	-46.070412
9130.078125	-45.676067
9140.844727	-45.681721
9151.611328	-45.836384
9162.377930	-45.753784
9173.144531	-45.555759
9183.911133	-45.784828
9194.677734	-45.617767
9205.444336	-45.719219
9216.210938	-45.942806
9226.977539	-46.028095
9237.744141	-45.795986
9248.510742	-45.969749
9259.277344	-45.852848
9270.043945	-45.727028
9280.810547	-45.597336
9291.577148	-45.790058
9302.343750	-45.803543
9313.110352	-46.046982
9323.876953	-46.261593
9334.643555	-46.194782
9345.410156	-45.589294
9356.176758	-45.718246
9366.943359	-45.922573
9377.709961	-46.040947
9388.476562	-46.371433
9399.243164	-46.079231
9410.009766	-45.862282
9420.776367	-46.092308
9431.542969	-46.101578
9442.309570	-46.089787
9453.076172	-46.087490
9463.842773	-45.950794
9474.609375	-45.836006
9485.375977	-46.233456
9496.142578	-46.066692
9506.909180	-45.973053
9517.675781	-45.954006
9528.442383	-45.881264
9539.208984	-46.395077
9549.975586	-46.375191
9560.742188	-46.098473
9571.508789	-46.017773
9582.275391	-46.061489
9593.041992	-46.001583
9603.808594	-46.087574
9614.575195	-45.846798
9625.341797	-46.060467
9636.108398	-46.078106
9646.875000	-46.658127
9657.641602	-46.668610
9668.408203	-46.186455
9679.174805	-46.187485
9689.941406	-46.196785
9700.708008	-46.019733
9711.474609	-46.023941
9722.241211	-45.887428
9733.007812	-46.125793
9743.774414	-46.280529
9754.541016	-46.172390
9765.307617	-46.554604
9776.074219	-46.474968
9786.840820	-46.134136
9797.607422	-46.100334
9808.374023	-46.325924
9819.140625	-46.510788
9829.907227	-46.214012
9840.673828	-46.541653
9851.440430	-46.410587
9862.207031	-46.788288
9872.973633	-46.694183
9883.740234	-46.312054
9894.506836	-46.310612
9905.273438	-46.191841
9916.040039	-46.107460
9926.806641	-46.414413
9937.573242	-46.218445
9948.339844	-46.075420
9959.106445	-46.245148
9969.873047	-46.297401
9980.639648	-46.277317
9991.406250	-46.390491
10002.172852	-46.571033
10012.939453	-46.353542
10023.706055	-46.394756
10034.472656	-46.543625
10045.239258	-46.527992
10056.005859	-46.722736
10066.772461	-46.420830
10077.539062	-45.984699
10088.305664	-46.649704
10099.072266	-46.963997
10109.838867	-47.040470
10120.605469	-46.601658
10131.372070	-46.330547
10142.138672	-46.147633
10152.905273	-46.123177
10163.671875	-46.577595
10174.438477	-46.616974
10185.205078	-46.584721
10195.971680	-46.325520
10206.738281	-46.225494
10217.504883	-46.463062
10228.271484	-46.405624
10239.038086	-46.233559
10249.804688	-46.746799
10260.571289	-46.930920
10271.337891	-46.855751
10282.104492	-46.958000
10292.871094	-46.628384
10303.637695	-46.905540
10314.404297	-47.196125
10325.170898	-46.857651
10335.937500	-46.808262
10346.704102	-46.745861
10357.470703	-46.735836
10368.237305	-46.705307
10379.003906	-46.930847
10389.770508	-46.597019
10400.537109	-46.763744
10411.303711	-47.080460
10422.070312	-47.041985
10432.836914	-46.748024
10443.603516	-46.519138
